ID,Classe_ABC,Peso,Data,Previsione_Qty,Previsione_Valore
Product_1911_Whse_A,C,4.3688563548763995,2017-01-30,4.5,19.66
Product_1911_Whse_A,C,4.3688563548763995,2017-02-06,4.5,19.66
Product_1913_Whse_A,C,4.3688563548763995,2017-01-16,13.8,60.29
Product_1913_Whse_A,C,4.3688563548763995,2017-01-23,13.8,60.29
Product_1913_Whse_A,C,4.3688563548763995,2017-01-30,13.8,60.29
Product_1913_Whse_A,C,4.3688563548763995,2017-02-06,13.8,60.29
Product_1914_Whse_A,C,4.3688563548763995,2017-01-16,5.5,24.03
Product_1914_Whse_A,C,4.3688563548763995,2017-01-23,5.5,24.03
Product_1914_Whse_A,C,4.3688563548763995,2017-01-30,5.5,24.03
Product_1914_Whse_A,C,4.3688563548763995,2017-02-06,5.5,24.03
Product_1916_Whse_J,C,4.3688563548763995,2017-01-16,3.8,16.6
Product_1916_Whse_J,C,4.3688563548763995,2017-01-23,3.8,16.6
Product_1916_Whse_J,C,4.3688563548763995,2017-01-30,3.8,16.6
Product_1916_Whse_J,C,4.3688563548763995,2017-02-06,3.8,16.6
Product_1917_Whse_J,C,4.3688563548763995,2017-01-16,2.1,9.17
Product_1917_Whse_J,C,4.3688563548763995,2017-01-23,2.1,9.17
Product_1917_Whse_J,C,4.3688563548763995,2017-01-30,2.1,9.17
Product_1917_Whse_J,C,4.3688563548763995,2017-02-06,2.1,9.17
Product_1918_Whse_A,C,1.8660698018403856,2017-01-16,1.8,3.36
Product_1918_Whse_A,C,1.8660698018403856,2017-01-23,1.8,3.36
Product_1918_Whse_A,C,1.8660698018403856,2017-01-30,1.8,3.36
Product_1918_Whse_A,C,1.8660698018403856,2017-02-06,1.8,3.36
Product_1919_Whse_J,C,2.32806868659629,2017-01-16,0.4,0.93
Product_1919_Whse_J,C,2.32806868659629,2017-01-23,0.4,0.93
Product_1919_Whse_J,C,2.32806868659629,2017-01-30,0.4,0.93
Product_1919_Whse_J,C,2.32806868659629,2017-02-06,0.4,0.93
Product_1920_Whse_J,C,2.32806868659629,2017-01-16,2.7,6.29
Product_1920_Whse_J,C,2.32806868659629,2017-01-23,2.7,6.29
Product_1920_Whse_J,C,2.32806868659629,2017-01-30,2.7,6.29
Product_1920_Whse_J,C,2.32806868659629,2017-02-06,2.7,6.29
Product_1921_Whse_J,C,2.32806868659629,2017-01-16,0.3,0.7
Product_1921_Whse_J,C,2.32806868659629,2017-01-23,0.3,0.7
Product_1921_Whse_J,C,2.32806868659629,2017-01-30,0.3,0.7
Product_1921_Whse_J,C,2.32806868659629,2017-02-06,0.3,0.7
Product_1922_Whse_J,C,2.32806868659629,2017-01-16,0.3,0.7
Product_1922_Whse_J,C,2.32806868659629,2017-01-23,0.3,0.7
Product_1922_Whse_J,C,2.32806868659629,2017-01-30,0.3,0.7
Product_1922_Whse_J,C,2.32806868659629,2017-02-06,0.3,0.7
Product_1923_Whse_J,C,2.32806868659629,2017-01-16,0.8,1.86
Product_1923_Whse_J,C,2.32806868659629,2017-01-23,0.8,1.86
Product_1923_Whse_J,C,2.32806868659629,2017-01-30,0.8,1.86
Product_1923_Whse_J,C,2.32806868659629,2017-02-06,0.8,1.86
Product_1924_Whse_J,C,2.32806868659629,2017-01-16,1.3,3.03
Product_1924_Whse_J,C,2.32806868659629,2017-01-23,1.3,3.03
Product_1924_Whse_J,C,2.32806868659629,2017-01-30,1.3,3.03
Product_1924_Whse_J,C,2.32806868659629,2017-02-06,1.3,3.03
Product_1926_Whse_J,C,2.32806868659629,2017-01-16,3.7,8.61
Product_1926_Whse_J,C,2.32806868659629,2017-01-23,3.7,8.61
Product_1926_Whse_J,C,2.32806868659629,2017-01-30,3.7,8.61
Product_1926_Whse_J,C,2.32806868659629,2017-02-06,3.7,8.61
Product_1927_Whse_J,C,2.32806868659629,2017-01-16,0.8,1.86
Product_1927_Whse_J,C,2.32806868659629,2017-01-23,0.8,1.86
Product_1927_Whse_J,C,2.32806868659629,2017-01-30,0.8,1.86
Product_1927_Whse_J,C,2.32806868659629,2017-02-06,0.8,1.86
Product_1928_Whse_J,C,2.32806868659629,2017-01-16,1.6,3.72
Product_1928_Whse_J,C,2.32806868659629,2017-01-23,1.6,3.72
Product_1928_Whse_J,C,2.32806868659629,2017-01-30,1.6,3.72
Product_1928_Whse_J,C,2.32806868659629,2017-02-06,1.6,3.72
Product_1929_Whse_J,C,2.32806868659629,2017-01-16,0.8,1.86
Product_1929_Whse_J,C,2.32806868659629,2017-01-23,0.8,1.86
Product_1929_Whse_J,C,2.32806868659629,2017-01-30,0.8,1.86
Product_1929_Whse_J,C,2.32806868659629,2017-02-06,0.8,1.86
Product_1930_Whse_J,C,2.32806868659629,2017-01-16,2.0,4.66
Product_1930_Whse_J,C,2.32806868659629,2017-01-23,2.0,4.66
Product_1930_Whse_J,C,2.32806868659629,2017-01-30,2.0,4.66
Product_1930_Whse_J,C,2.32806868659629,2017-02-06,2.0,4.66
Product_1931_Whse_J,C,2.32806868659629,2017-01-16,0.6,1.4
Product_1931_Whse_J,C,2.32806868659629,2017-01-23,0.6,1.4
Product_1931_Whse_J,C,2.32806868659629,2017-01-30,0.6,1.4
Product_1931_Whse_J,C,2.32806868659629,2017-02-06,0.6,1.4
Product_1932_Whse_J,C,2.32806868659629,2017-01-16,0.4,0.93
Product_1932_Whse_J,C,2.32806868659629,2017-01-23,0.4,0.93
Product_1932_Whse_J,C,2.32806868659629,2017-01-30,0.4,0.93
Product_1932_Whse_J,C,2.32806868659629,2017-02-06,0.4,0.93
Product_1933_Whse_C,C,2.32806868659629,2017-01-16,0.1,0.23
Product_1933_Whse_C,C,2.32806868659629,2017-01-23,0.1,0.23
Product_1933_Whse_C,C,2.32806868659629,2017-01-30,0.1,0.23
Product_1933_Whse_C,C,2.32806868659629,2017-02-06,0.1,0.23
Product_1933_Whse_J,C,2.32806868659629,2017-01-16,0.7,1.63
Product_1933_Whse_J,C,2.32806868659629,2017-01-23,0.7,1.63
Product_1933_Whse_J,C,2.32806868659629,2017-01-30,0.7,1.63
Product_1933_Whse_J,C,2.32806868659629,2017-02-06,0.7,1.63
Product_1934_Whse_J,C,2.32806868659629,2017-01-16,0.1,0.23
Product_1934_Whse_J,C,2.32806868659629,2017-01-23,0.1,0.23
Product_1934_Whse_J,C,2.32806868659629,2017-01-30,0.1,0.23
Product_1934_Whse_J,C,2.32806868659629,2017-02-06,0.1,0.23
Product_1935_Whse_S,C,2.32806868659629,2017-01-16,0.9,2.1
Product_1935_Whse_S,C,2.32806868659629,2017-01-23,0.9,2.1
Product_1935_Whse_S,C,2.32806868659629,2017-01-30,0.9,2.1
Product_1935_Whse_S,C,2.32806868659629,2017-02-06,0.9,2.1
Product_1936_Whse_J,C,2.32806868659629,2017-01-16,1.0,2.33
Product_1936_Whse_J,C,2.32806868659629,2017-01-23,1.0,2.33
Product_1936_Whse_J,C,2.32806868659629,2017-01-30,1.0,2.33
Product_1936_Whse_J,C,2.32806868659629,2017-02-06,1.0,2.33
Product_1937_Whse_J,C,2.32806868659629,2017-01-16,0.7,1.63
Product_1937_Whse_J,C,2.32806868659629,2017-01-23,0.7,1.63
Product_1937_Whse_J,C,2.32806868659629,2017-01-30,0.7,1.63
Product_1937_Whse_J,C,2.32806868659629,2017-02-06,0.7,1.63
Product_1938_Whse_J,C,2.32806868659629,2017-01-16,15.4,35.85
Product_1938_Whse_J,C,2.32806868659629,2017-01-23,15.4,35.85
Product_1938_Whse_J,C,2.32806868659629,2017-01-30,15.4,35.85
Product_1938_Whse_J,C,2.32806868659629,2017-02-06,15.4,35.85
Product_1939_Whse_J,C,2.32806868659629,2017-01-16,0.8,1.86
Product_1939_Whse_J,C,2.32806868659629,2017-01-23,0.8,1.86
Product_1939_Whse_J,C,2.32806868659629,2017-01-30,0.8,1.86
Product_1939_Whse_J,C,2.32806868659629,2017-02-06,0.8,1.86
Product_1940_Whse_J,C,2.32806868659629,2017-01-16,2.3,5.35
Product_1940_Whse_J,C,2.32806868659629,2017-01-23,2.3,5.35
Product_1940_Whse_J,C,2.32806868659629,2017-01-30,2.3,5.35
Product_1940_Whse_J,C,2.32806868659629,2017-02-06,2.3,5.35
Product_1941_Whse_J,C,2.32806868659629,2017-01-16,0.8,1.86
Product_1941_Whse_J,C,2.32806868659629,2017-01-23,0.8,1.86
Product_1941_Whse_J,C,2.32806868659629,2017-01-30,0.8,1.86
Product_1941_Whse_J,C,2.32806868659629,2017-02-06,0.8,1.86
Product_1942_Whse_C,C,2.32806868659629,2017-01-16,4.8,11.17
Product_1942_Whse_C,C,2.32806868659629,2017-01-23,4.8,11.17
Product_1942_Whse_C,C,2.32806868659629,2017-01-30,4.8,11.17
Product_1942_Whse_C,C,2.32806868659629,2017-02-06,4.8,11.17
Product_1942_Whse_J,C,2.32806868659629,2017-01-16,0.3,0.7
Product_1942_Whse_J,C,2.32806868659629,2017-01-23,0.3,0.7
Product_1942_Whse_J,C,2.32806868659629,2017-01-30,0.3,0.7
Product_1942_Whse_J,C,2.32806868659629,2017-02-06,0.3,0.7
Product_1943_Whse_J,C,2.32806868659629,2017-01-16,1.0,2.33
Product_1943_Whse_J,C,2.32806868659629,2017-01-23,1.0,2.33
Product_1943_Whse_J,C,2.32806868659629,2017-01-30,1.0,2.33
Product_1943_Whse_J,C,2.32806868659629,2017-02-06,1.0,2.33
Product_1944_Whse_J,C,2.32806868659629,2017-01-16,0.0,0.0
Product_1944_Whse_J,C,2.32806868659629,2017-01-23,0.0,0.0
Product_1944_Whse_J,C,2.32806868659629,2017-01-30,0.0,0.0
Product_1944_Whse_J,C,2.32806868659629,2017-02-06,0.0,0.0
Product_1945_Whse_J,C,2.32806868659629,2017-01-16,0.9,2.1
Product_1945_Whse_J,C,2.32806868659629,2017-01-23,0.9,2.1
Product_1945_Whse_J,C,2.32806868659629,2017-01-30,0.9,2.1
Product_1945_Whse_J,C,2.32806868659629,2017-02-06,0.9,2.1
Product_1946_Whse_J,C,2.32806868659629,2017-01-16,2.2,5.12
Product_1946_Whse_J,C,2.32806868659629,2017-01-23,2.2,5.12
Product_1946_Whse_J,C,2.32806868659629,2017-01-30,2.2,5.12
Product_1946_Whse_J,C,2.32806868659629,2017-02-06,2.2,5.12
Product_1947_Whse_J,C,2.32806868659629,2017-01-16,0.3,0.7
Product_1947_Whse_J,C,2.32806868659629,2017-01-23,0.3,0.7
Product_1947_Whse_J,C,2.32806868659629,2017-01-30,0.3,0.7
Product_1947_Whse_J,C,2.32806868659629,2017-02-06,0.3,0.7
Product_1948_Whse_J,C,2.32806868659629,2017-01-16,0.6,1.4
Product_1948_Whse_J,C,2.32806868659629,2017-01-23,0.6,1.4
Product_1948_Whse_J,C,2.32806868659629,2017-01-30,0.6,1.4
Product_1948_Whse_J,C,2.32806868659629,2017-02-06,0.6,1.4
Product_1949_Whse_J,C,2.32806868659629,2017-01-16,0.4,0.93
Product_1949_Whse_J,C,2.32806868659629,2017-01-23,0.4,0.93
Product_1949_Whse_J,C,2.32806868659629,2017-01-30,0.4,0.93
Product_1949_Whse_J,C,2.32806868659629,2017-02-06,0.4,0.93
Product_1950_Whse_J,C,2.32806868659629,2017-01-16,0.3,0.7
Product_1950_Whse_J,C,2.32806868659629,2017-01-23,0.3,0.7
Product_1950_Whse_J,C,2.32806868659629,2017-01-30,0.3,0.7
Product_1950_Whse_J,C,2.32806868659629,2017-02-06,0.3,0.7
Product_1951_Whse_J,C,2.32806868659629,2017-01-16,0.2,0.47
Product_1951_Whse_J,C,2.32806868659629,2017-01-23,0.2,0.47
Product_1951_Whse_J,C,2.32806868659629,2017-01-30,0.2,0.47
Product_1951_Whse_J,C,2.32806868659629,2017-02-06,0.2,0.47
Product_1952_Whse_J,C,2.32806868659629,2017-01-16,1.1,2.56
Product_1952_Whse_J,C,2.32806868659629,2017-01-23,1.1,2.56
Product_1952_Whse_J,C,2.32806868659629,2017-01-30,1.1,2.56
Product_1952_Whse_J,C,2.32806868659629,2017-02-06,1.1,2.56
Product_1953_Whse_J,C,2.32806868659629,2017-01-16,1.6,3.72
Product_1953_Whse_J,C,2.32806868659629,2017-01-23,1.6,3.72
Product_1953_Whse_J,C,2.32806868659629,2017-01-30,1.6,3.72
Product_1953_Whse_J,C,2.32806868659629,2017-02-06,1.6,3.72
Product_1954_Whse_J,C,2.32806868659629,2017-01-16,14.3,33.29
Product_1954_Whse_J,C,2.32806868659629,2017-01-23,14.3,33.29
Product_1954_Whse_J,C,2.32806868659629,2017-01-30,14.3,33.29
Product_1954_Whse_J,C,2.32806868659629,2017-02-06,14.3,33.29
Product_1955_Whse_J,C,2.32806868659629,2017-01-16,0.8,1.86
Product_1955_Whse_J,C,2.32806868659629,2017-01-23,0.8,1.86
Product_1955_Whse_J,C,2.32806868659629,2017-01-30,0.8,1.86
Product_1955_Whse_J,C,2.32806868659629,2017-02-06,0.8,1.86
Product_1956_Whse_J,C,2.32806868659629,2017-01-16,1.5,3.49
Product_1956_Whse_J,C,2.32806868659629,2017-01-23,1.5,3.49
Product_1956_Whse_J,C,2.32806868659629,2017-01-30,1.5,3.49
Product_1956_Whse_J,C,2.32806868659629,2017-02-06,1.5,3.49
Product_1957_Whse_A,C,3.6728943889335857,2017-01-16,30.6,112.39
Product_1957_Whse_A,C,3.6728943889335857,2017-01-23,30.6,112.39
Product_1957_Whse_A,C,3.6728943889335857,2017-01-30,30.6,112.39
Product_1957_Whse_A,C,3.6728943889335857,2017-02-06,30.6,112.39
Product_1958_Whse_A,C,3.6728943889335857,2017-01-16,29.4,107.98
Product_1958_Whse_A,C,3.6728943889335857,2017-01-23,29.4,107.98
Product_1958_Whse_A,C,3.6728943889335857,2017-01-30,29.4,107.98
Product_1958_Whse_A,C,3.6728943889335857,2017-02-06,29.4,107.98
Product_1959_Whse_A,C,3.6728943889335857,2017-01-16,5.9,21.67
Product_1959_Whse_A,C,3.6728943889335857,2017-01-23,5.9,21.67
Product_1959_Whse_A,C,3.6728943889335857,2017-01-30,5.9,21.67
Product_1959_Whse_A,C,3.6728943889335857,2017-02-06,5.9,21.67
Product_1960_Whse_A,C,3.6728943889335857,2017-01-16,4.1,15.06
Product_1960_Whse_A,C,3.6728943889335857,2017-01-23,4.1,15.06
Product_1960_Whse_A,C,3.6728943889335857,2017-01-30,4.1,15.06
Product_1960_Whse_A,C,3.6728943889335857,2017-02-06,4.1,15.06
Product_1961_Whse_J,C,2.32806868659629,2017-01-16,0.4,0.93
Product_1961_Whse_J,C,2.32806868659629,2017-01-23,0.4,0.93
Product_1961_Whse_J,C,2.32806868659629,2017-01-30,0.4,0.93
Product_1961_Whse_J,C,2.32806868659629,2017-02-06,0.4,0.93
Product_1962_Whse_J,C,2.32806868659629,2017-01-16,2.2,5.12
Product_1962_Whse_J,C,2.32806868659629,2017-01-23,2.2,5.12
Product_1962_Whse_J,C,2.32806868659629,2017-01-30,2.2,5.12
Product_1962_Whse_J,C,2.32806868659629,2017-02-06,2.2,5.12
Product_1963_Whse_J,C,2.32806868659629,2017-01-16,0.7,1.63
Product_1963_Whse_J,C,2.32806868659629,2017-01-23,0.7,1.63
Product_1963_Whse_J,C,2.32806868659629,2017-01-30,0.7,1.63
Product_1963_Whse_J,C,2.32806868659629,2017-02-06,0.7,1.63
Product_1964_Whse_J,C,2.32806868659629,2017-01-16,1.1,2.56
Product_1964_Whse_J,C,2.32806868659629,2017-01-23,1.1,2.56
Product_1964_Whse_J,C,2.32806868659629,2017-01-30,1.1,2.56
Product_1964_Whse_J,C,2.32806868659629,2017-02-06,1.1,2.56
Product_1965_Whse_J,C,2.32806868659629,2017-01-16,0.6,1.4
Product_1965_Whse_J,C,2.32806868659629,2017-01-23,0.6,1.4
Product_1965_Whse_J,C,2.32806868659629,2017-01-30,0.6,1.4
Product_1965_Whse_J,C,2.32806868659629,2017-02-06,0.6,1.4
Product_1966_Whse_J,C,7.206807879882205,2017-01-16,1913.2,13788.06
Product_1966_Whse_J,C,7.206807879882205,2017-01-23,1913.2,13788.06
Product_1966_Whse_J,C,7.206807879882205,2017-01-30,1913.2,13788.06
Product_1966_Whse_J,C,7.206807879882205,2017-02-06,1913.2,13788.06
Product_1966_Whse_S,C,7.206807879882205,2017-01-16,0.2,1.44
Product_1966_Whse_S,C,7.206807879882205,2017-01-23,0.2,1.44
Product_1966_Whse_S,C,7.206807879882205,2017-01-30,0.2,1.44
Product_1966_Whse_S,C,7.206807879882205,2017-02-06,0.2,1.44
Product_1967_Whse_C,C,7.206807879882205,2017-01-16,690.4,4975.58
Product_1967_Whse_C,C,7.206807879882205,2017-01-23,690.4,4975.58
Product_1967_Whse_C,C,7.206807879882205,2017-01-30,690.4,4975.58
Product_1967_Whse_C,C,7.206807879882205,2017-02-06,690.4,4975.58
Product_1967_Whse_J,C,7.206807879882205,2017-01-16,4206.6,30316.16
Product_1967_Whse_J,C,7.206807879882205,2017-01-23,4206.6,30316.16
Product_1967_Whse_J,C,7.206807879882205,2017-01-30,4206.6,30316.16
Product_1967_Whse_J,C,7.206807879882205,2017-02-06,4206.6,30316.16
Product_1968_Whse_J,C,7.206807879882205,2017-01-16,401.3,2892.09
Product_1968_Whse_J,C,7.206807879882205,2017-01-23,401.3,2892.09
Product_1968_Whse_J,C,7.206807879882205,2017-01-30,401.3,2892.09
Product_1968_Whse_J,C,7.206807879882205,2017-02-06,401.3,2892.09
Product_1969_Whse_C,C,7.206807879882205,2017-01-16,81.5,587.35
Product_1969_Whse_C,C,7.206807879882205,2017-01-23,81.5,587.35
Product_1969_Whse_C,C,7.206807879882205,2017-01-30,81.5,587.35
Product_1969_Whse_C,C,7.206807879882205,2017-02-06,81.5,587.35
Product_1969_Whse_J,B,7.206807879882205,2017-01-16,3214.3,23164.84
Product_1969_Whse_J,B,7.206807879882205,2017-01-23,7134.7,51418.41
Product_1969_Whse_J,B,7.206807879882205,2017-01-30,8798.3,63407.66
Product_1969_Whse_J,B,7.206807879882205,2017-02-06,8382.0,60407.46
Product_1969_Whse_S,C,7.206807879882205,2017-01-16,7.8,56.21
Product_1969_Whse_S,C,7.206807879882205,2017-01-23,7.8,56.21
Product_1969_Whse_S,C,7.206807879882205,2017-01-30,7.8,56.21
Product_1969_Whse_S,C,7.206807879882205,2017-02-06,7.8,56.21
Product_1970_Whse_C,C,7.206807879882205,2017-01-16,2690.4,19389.2
Product_1970_Whse_C,C,7.206807879882205,2017-01-23,2690.4,19389.2
Product_1970_Whse_C,C,7.206807879882205,2017-01-30,2690.4,19389.2
Product_1970_Whse_C,C,7.206807879882205,2017-02-06,2690.4,19389.2
Product_1970_Whse_J,A,7.206807879882205,2017-01-16,16313.6,117568.98
Product_1970_Whse_J,A,7.206807879882205,2017-01-23,30011.0,216283.51
Product_1970_Whse_J,A,7.206807879882205,2017-01-30,26815.3,193252.72
Product_1970_Whse_J,A,7.206807879882205,2017-02-06,46669.1,336335.24
Product_1970_Whse_S,B,7.206807879882205,2017-01-16,1.5,10.81
Product_1970_Whse_S,B,7.206807879882205,2017-01-23,37.9,273.14
Product_1970_Whse_S,B,7.206807879882205,2017-01-30,40.5,291.88
Product_1970_Whse_S,B,7.206807879882205,2017-02-06,21.2,152.78
Product_1971_Whse_J,C,7.206807879882205,2017-01-16,977.0,7041.05
Product_1971_Whse_J,C,7.206807879882205,2017-01-23,977.0,7041.05
Product_1971_Whse_J,C,7.206807879882205,2017-01-30,977.0,7041.05
Product_1971_Whse_J,C,7.206807879882205,2017-02-06,977.0,7041.05
Product_1972_Whse_J,C,7.206807879882205,2017-01-16,1940.2,13982.65
Product_1972_Whse_J,C,7.206807879882205,2017-01-23,1940.2,13982.65
Product_1972_Whse_J,C,7.206807879882205,2017-01-30,1940.2,13982.65
Product_1972_Whse_J,C,7.206807879882205,2017-02-06,1940.2,13982.65
Product_1973_Whse_J,C,7.206807879882205,2017-01-16,1353.4,9753.69
Product_1973_Whse_J,C,7.206807879882205,2017-01-23,1353.4,9753.69
Product_1973_Whse_J,C,7.206807879882205,2017-01-30,1353.4,9753.69
Product_1973_Whse_J,C,7.206807879882205,2017-02-06,1353.4,9753.69
Product_1974_Whse_J,C,8.769471313045578,2017-01-16,0.6,5.26
Product_1974_Whse_J,C,8.769471313045578,2017-01-23,0.6,5.26
Product_1974_Whse_J,C,8.769471313045578,2017-01-30,0.6,5.26
Product_1974_Whse_J,C,8.769471313045578,2017-02-06,0.6,5.26
Product_1975_Whse_J,C,8.769471313045578,2017-01-16,0.4,3.51
Product_1975_Whse_J,C,8.769471313045578,2017-01-23,0.4,3.51
Product_1975_Whse_J,C,8.769471313045578,2017-01-30,0.4,3.51
Product_1975_Whse_J,C,8.769471313045578,2017-02-06,0.4,3.51
Product_1976_Whse_A,C,4.820477941691253,2017-01-16,1.5,7.23
Product_1976_Whse_A,C,4.820477941691253,2017-01-23,1.5,7.23
Product_1976_Whse_A,C,4.820477941691253,2017-01-30,1.5,7.23
Product_1976_Whse_A,C,4.820477941691253,2017-02-06,1.5,7.23
Product_1977_Whse_J,C,7.206807879882205,2017-01-16,4071.9,29345.4
Product_1977_Whse_J,C,7.206807879882205,2017-01-23,4071.9,29345.4
Product_1977_Whse_J,C,7.206807879882205,2017-01-30,4071.9,29345.4
Product_1977_Whse_J,C,7.206807879882205,2017-02-06,4071.9,29345.4
Product_1978_Whse_A,C,3.387115305165964,2017-01-16,9.9,33.53
Product_1978_Whse_A,C,3.387115305165964,2017-01-23,9.9,33.53
Product_1978_Whse_A,C,3.387115305165964,2017-01-30,9.9,33.53
Product_1978_Whse_A,C,3.387115305165964,2017-02-06,9.9,33.53
Product_1978_Whse_J,C,3.387115305165964,2017-01-16,117.2,396.97
Product_1978_Whse_J,C,3.387115305165964,2017-01-23,117.2,396.97
Product_1978_Whse_J,C,3.387115305165964,2017-01-30,117.2,396.97
Product_1978_Whse_J,C,3.387115305165964,2017-02-06,117.2,396.97
Product_1979_Whse_J,C,7.206807879882205,2017-01-16,113.5,817.97
Product_1979_Whse_J,C,7.206807879882205,2017-01-23,113.5,817.97
Product_1979_Whse_J,C,7.206807879882205,2017-01-30,113.5,817.97
Product_1979_Whse_J,C,7.206807879882205,2017-02-06,113.5,817.97
Product_1980_Whse_C,C,7.206807879882205,2017-01-16,1166.7,8408.18
Product_1980_Whse_C,C,7.206807879882205,2017-01-23,1166.7,8408.18
Product_1980_Whse_C,C,7.206807879882205,2017-01-30,1166.7,8408.18
Product_1980_Whse_C,C,7.206807879882205,2017-02-06,1166.7,8408.18
Product_1981_Whse_J,C,7.206807879882205,2017-01-16,5683.3,40958.45
Product_1981_Whse_J,C,7.206807879882205,2017-01-23,5683.3,40958.45
Product_1981_Whse_J,C,7.206807879882205,2017-01-30,5683.3,40958.45
Product_1981_Whse_J,C,7.206807879882205,2017-02-06,5683.3,40958.45
Product_1982_Whse_J,C,7.206807879882205,2017-01-16,125.6,905.18
Product_1982_Whse_J,C,7.206807879882205,2017-01-23,125.6,905.18
Product_1982_Whse_J,C,7.206807879882205,2017-01-30,125.6,905.18
Product_1982_Whse_J,C,7.206807879882205,2017-02-06,125.6,905.18
Product_1983_Whse_S,C,7.206807879882205,2017-01-16,29.2,210.44
Product_1983_Whse_S,C,7.206807879882205,2017-01-23,29.2,210.44
Product_1983_Whse_S,C,7.206807879882205,2017-01-30,29.2,210.44
Product_1983_Whse_S,C,7.206807879882205,2017-02-06,29.2,210.44
Product_1984_Whse_J,C,7.206807879882205,2017-01-16,606.6,4371.65
Product_1984_Whse_J,C,7.206807879882205,2017-01-23,606.6,4371.65
Product_1984_Whse_J,C,7.206807879882205,2017-01-30,606.6,4371.65
Product_1984_Whse_J,C,7.206807879882205,2017-02-06,606.6,4371.65
Product_1985_Whse_J,C,7.206807879882205,2017-01-16,527.9,3804.47
Product_1985_Whse_J,C,7.206807879882205,2017-01-23,527.9,3804.47
Product_1985_Whse_J,C,7.206807879882205,2017-01-30,527.9,3804.47
Product_1985_Whse_J,C,7.206807879882205,2017-02-06,527.9,3804.47
Product_1986_Whse_C,C,7.206807879882205,2017-01-16,115.4,831.67
Product_1986_Whse_C,C,7.206807879882205,2017-01-23,115.4,831.67
Product_1986_Whse_C,C,7.206807879882205,2017-01-30,115.4,831.67
Product_1986_Whse_C,C,7.206807879882205,2017-02-06,115.4,831.67
Product_1986_Whse_J,C,7.206807879882205,2017-01-16,1331.4,9595.14
Product_1986_Whse_J,C,7.206807879882205,2017-01-23,1331.4,9595.14
Product_1986_Whse_J,C,7.206807879882205,2017-01-30,1331.4,9595.14
Product_1986_Whse_J,C,7.206807879882205,2017-02-06,1331.4,9595.14
Product_1986_Whse_S,C,7.206807879882205,2017-01-16,28.5,205.39
Product_1986_Whse_S,C,7.206807879882205,2017-01-23,28.5,205.39
Product_1986_Whse_S,C,7.206807879882205,2017-01-30,28.5,205.39
Product_1986_Whse_S,C,7.206807879882205,2017-02-06,28.5,205.39
Product_1987_Whse_J,C,7.206807879882205,2017-01-16,1142.1,8230.9
Product_1987_Whse_J,C,7.206807879882205,2017-01-23,1142.1,8230.9
Product_1987_Whse_J,C,7.206807879882205,2017-01-30,1142.1,8230.9
Product_1987_Whse_J,C,7.206807879882205,2017-02-06,1142.1,8230.9
Product_1988_Whse_J,B,7.206807879882205,2017-01-16,351.1,2530.31
Product_1988_Whse_J,B,7.206807879882205,2017-01-23,1.4,10.09
Product_1988_Whse_J,B,7.206807879882205,2017-01-30,320.9,2312.66
Product_1988_Whse_J,B,7.206807879882205,2017-02-06,359.7,2592.29
Product_1989_Whse_S,C,7.206807879882205,2017-01-16,30.8,221.97
Product_1989_Whse_S,C,7.206807879882205,2017-01-23,30.8,221.97
Product_1989_Whse_S,C,7.206807879882205,2017-01-30,30.8,221.97
Product_1989_Whse_S,C,7.206807879882205,2017-02-06,30.8,221.97
Product_1990_Whse_J,C,7.206807879882205,2017-01-16,27.0,194.58
Product_1990_Whse_J,C,7.206807879882205,2017-01-23,27.0,194.58
Product_1990_Whse_J,C,7.206807879882205,2017-01-30,27.0,194.58
Product_1990_Whse_J,C,7.206807879882205,2017-02-06,27.0,194.58
Product_1991_Whse_C,C,7.206807879882205,2017-01-16,265.5,1913.41
Product_1991_Whse_C,C,7.206807879882205,2017-01-23,265.5,1913.41
Product_1991_Whse_C,C,7.206807879882205,2017-01-30,265.5,1913.41
Product_1991_Whse_C,C,7.206807879882205,2017-02-06,265.5,1913.41
Product_1991_Whse_J,B,7.206807879882205,2017-01-16,4057.2,29239.46
Product_1991_Whse_J,B,7.206807879882205,2017-01-23,8640.4,62269.7
Product_1991_Whse_J,B,7.206807879882205,2017-01-30,7172.2,51688.67
Product_1991_Whse_J,B,7.206807879882205,2017-02-06,9913.1,71441.81
Product_1992_Whse_J,C,7.206807879882205,2017-01-16,1975.1,14234.17
Product_1992_Whse_J,C,7.206807879882205,2017-01-23,1975.1,14234.17
Product_1992_Whse_J,C,7.206807879882205,2017-01-30,1975.1,14234.17
Product_1992_Whse_J,C,7.206807879882205,2017-02-06,1975.1,14234.17
Product_1993_Whse_J,C,7.206807879882205,2017-01-16,311.2,2242.76
Product_1993_Whse_J,C,7.206807879882205,2017-01-23,311.2,2242.76
Product_1993_Whse_J,C,7.206807879882205,2017-01-30,311.2,2242.76
Product_1993_Whse_J,C,7.206807879882205,2017-02-06,311.2,2242.76
Product_1994_Whse_J,C,8.355108259867018,2017-01-16,643.4,5375.68
Product_1994_Whse_J,C,8.355108259867018,2017-01-23,643.4,5375.68
Product_1994_Whse_J,C,8.355108259867018,2017-01-30,643.4,5375.68
Product_1994_Whse_J,C,8.355108259867018,2017-02-06,643.4,5375.68
Product_1994_Whse_S,C,8.355108259867018,2017-01-16,1.7,14.2
Product_1994_Whse_S,C,8.355108259867018,2017-01-23,1.7,14.2
